glottocode,num_oral_cons,num_nasal_cons,num_oral_vowel,num_nasal_vowel,name,isocodes,level,macroarea,latitude,longitude
ndog1248,22.0,7.0,5.0,0.0,Ndogo,ndz,language,Africa,7.73028,27.5588
bade1248,29.0,4.0,9.0,0.0,Bade,bde,language,Africa,12.789,10.6557
fern1234,17.0,4.0,7.0,0.0,Pichi,fpe,language,Africa,3.74,8.78
jita1239,11.0,6.0,10.0,0.0,Jita,jit,language,Africa,-1.62681,33.9141
dime1235,48.0,5.0,18.0,0.0,Dime,dim,language,Africa,6.20951,36.3329
tsot1241,15.0,4.0,10.0,0.0,Tsotso,lto,language,Africa,0.2975,34.6961
jams1239,17.0,7.0,14.0,7.0,Jamsay Dogon,djm,language,Africa,14.1794,-2.57999
kamb1297,9.0,4.0,14.0,0.0,Kamba (Kenya),kam,language,Africa,-1.60827,37.9532
lang1324,14.0,4.0,20.0,0.0,Lango (Uganda),laj,language,Africa,2.13867,33.0553
kisa1263,15.0,9.0,10.0,0.0,Kisa,lks,language,Africa,0.1529,34.5708
nyol1238,16.0,8.0,10.0,0.0,Nyole,nuj,language,Africa,0.88072,33.9181
mwan1247,17.0,4.0,5.0,0.0,Mwani,wmw,language,Africa,-12.5821,40.4601
kgal1244,39.0,4.0,8.0,0.0,Kgalagadi,xkv,language,Africa,-24.9208,22.72016
tiey1235,15.0,4.0,7.0,7.0,Tiéyaxo Bozo,boz,language,Africa,14.1223,-5.08609
alab1254,46.0,6.0,10.0,0.0,Alaba-K'abeena,alw,language,Africa,7.39014,38.1732
dege1246,19.0,5.0,10.0,0.0,Degema,deg,language,Africa,4.73373,6.80991
prin1242,19.0,3.0,7.0,0.0,Principense,pre,language,Africa,1.614,7.392
nkon1248,15.0,5.0,7.0,7.0,Nkonya,nko,language,Africa,7.20316,0.3209
kist1241,30.0,4.0,7.0,0.0,Kistane,gru,language,Africa,8.33561,38.4763
mesq1240,30.0,4.0,7.0,0.0,Mesqan,mvz,language,Africa,8.10617,38.3386
seba1251,30.0,4.0,8.0,0.0,Sebat Bet Gurage,sgw,language,Africa,8.11879,37.9891
inor1238,33.0,7.0,7.0,0.0,Inoric,ior,language,Africa,7.94883,37.7968
dzuu1241,21.0,5.0,14.0,12.0,Dzùùngoo,dnn,language,Africa,11.3796,-4.92036
bagi1246,25.0,4.0,16.0,0.0,Bagirmi,bmi,language,Africa,11.52392,14.769495
ngit1239,33.0,11.0,5.0,0.0,Ngiti,niy,language,Africa,1.30455,30.2242
ndal1241,13.0,4.0,10.0,0.0,Ndali,ndh,language,Africa,-9.88948,33.6118
meen1242,22.0,4.0,14.0,0.0,Me'en,mym,language,Africa,6.63207,35.6255
ngas1238,18.0,4.0,9.0,0.0,Ngasa,nsg,language,Africa,-2.97716,37.528
mbay1241,16.0,6.0,14.0,5.0,Mbay,myb,language,Africa,8.23066,15.7328
gumu1244,30.0,4.0,10.0,0.0,Northern Gumuz,guk,language,Africa,11.05,35.93
sooo1256,14.0,4.0,10.0,0.0,Soo,teu,language,Africa,2.58367,34.7595
benc1235,42.0,4.0,5.0,0.0,Bench,bcq,language,Africa,7.04682,35.7673
yems1235,21.0,4.0,10.0,0.0,Yemsa,jnj,language,Africa,7.79821,37.4412
gamo1243,24.0,2.0,10.0,0.0,Gamo,gmv,language,Africa,6.27645,37.23808
koor1239,45.0,6.0,10.0,0.0,Koorete,kqy,language,Africa,5.80545,37.8679
aari1239,24.0,2.0,10.0,0.0,Aari,aiw,language,Africa,5.95034,36.5721
uduk1239,21.0,2.0,5.0,0.0,Uduk,udu,language,Africa,9.16012,34.2293
opuu1239,18.0,2.0,5.0,0.0,Opo,lgn,language,Africa,8.47526,33.853
kwam1249,18.0,2.0,5.0,0.0,Gwama,kmq,language,Africa,9.50836,34.2457
mayo1261,24.0,9.0,10.0,0.0,Mayogo,mdm,language,Africa,2.79827,27.8282
saam1283,16.0,4.0,10.0,0.0,Saamia,lsm,language,Africa,0.3652,34.0335
sout2795,31.0,7.0,11.0,7.0,Southern Nuni,nnw,language,Africa,11.5186,-2.14385
nort2795,38.0,23.0,5.0,0.0,Zimbabwean Ndebele,nde,language,Africa,-20.2513,27.4096
saxw1241,21.0,3.0,7.0,5.0,Saxwe Gbe,sxw,language,Africa,6.58269,1.92015
nari1240,18.0,4.0,9.0,0.0,Narim,loh,language,Africa,4.80331,33.3312
bidy1244,14.0,4.0,7.0,0.0,Kanyaki-Kagbaaga-Kajoko Bidyogo,bjg,language,Africa,11.1097,-16.1497
domp1238,19.0,3.0,7.0,0.0,Dompo,doy,language,Africa,8.182,-2.295
heib1243,23.0,4.0,7.0,0.0,Ebang,hbn,language,Africa,11.2908,30.5282
koya1253,23.0,6.0,7.0,5.0,Koyaga,kga,language,Africa,8.29177,-6.23255
shwa1239,21.0,4.0,10.0,0.0,Shwai,shw,language,Africa,11.2708,30.3533
gaaa1245,18.0,4.0,9.0,0.0,Gaa,ttb,language,Africa,8.4809,11.9603
kuan1247,15.0,11.0,5.0,0.0,Kuanyama,kua,language,Africa,-17.7176,16.58
mbal1255,12.0,11.0,6.0,0.0,Central Wambo,lnb,language,Africa,-17.578884,16.027517
kwam1251,17.0,12.0,6.0,0.0,Kwambi,kwm,language,Africa,-18.0339,15.7294
ngan1300,17.0,13.0,5.0,0.0,Ngandyera,nne,language,Africa,-16.6359,21.1928
zagh1240,17.0,4.0,9.0,0.0,Beria,zag,language,Africa,17.4842,23.4626
zayy1238,20.0,3.0,14.0,0.0,Zay,zwa,language,Africa,8.01148,38.8258
bomi1238,14.0,2.0,6.0,4.0,Bomitaba,zmx,language,Africa,1.70044,17.3733
bena1262,14.0,8.0,10.0,0.0,Bena (Tanzania),bez,language,Africa,-9.26671,35.0364
kaka1265,16.0,6.0,14.0,0.0,Kakabe,kke,language,Africa,10.5962,-11.4418
lele1266,16.0,3.0,7.0,0.0,Lele (Guinea),llc,language,Africa,8.98043,-10.371
mann1248,17.0,5.0,7.0,7.0,Mann,mev,language,Africa,7.04616,-8.86405
kyen1242,18.0,4.0,7.0,5.0,Kyenga,tye,language,Africa,11.5953,3.58651
shan1282,18.0,4.0,7.0,5.0,Shanga,sho,language,Africa,11.2752,4.41464
abur1243,16.0,4.0,9.0,5.0,Abure,abu,language,Africa,5.21534,-3.64123
bank1256,16.0,10.0,7.0,0.0,Bankon,abb,language,Africa,4.3702,9.6403
efut1241,23.0,7.0,9.0,9.0,Efutu,,dialect,Africa,5.34699,-0.62723
arbo1245,42.0,7.0,10.0,0.0,Arbore,arv,language,Africa,4.92183,36.7986
tiag1235,20.0,4.0,8.0,0.0,Tiagbamrin Aizi,ahi,language,Africa,5.28022,-4.62352
begb1241,20.0,4.0,9.0,0.0,Begbere-Ejar,bqv,language,Africa,9.40519,7.59566
ngaz1238,27.0,14.0,5.0,0.0,Ngazidja Comorian,zdj,language,Africa,-11.6129,43.36
akpe1248,18.0,3.0,7.0,3.0,Akpes,ibe,language,Africa,7.50256,5.95559
eten1239,55.0,8.0,6.0,0.0,Eten,etx,language,Africa,9.73073,8.61443
kagf1238,32.0,4.0,16.0,0.0,Ut-Main,gel,language,Africa,11.5319,4.8387
idom1241,38.0,9.0,16.0,7.0,Idoma,idu,language,Africa,7.19139,7.71261
irig1241,67.0,12.0,6.0,6.0,Irigwe,iri,language,Africa,9.85197,8.6525
jere1244,20.0,4.0,16.0,0.0,Jere,jer,language,Africa,10.1962,8.95834
legb1242,31.0,7.0,12.0,0.0,Legbo,agb,language,Africa,6.02645,7.98385
logb1245,21.0,4.0,7.0,0.0,Ikpana,lgq,language,Africa,6.92838,0.43068
glav1244,30.0,4.0,7.0,0.0,Glavda,glw,language,Africa,11.1334,13.8652
ahan1244,22.0,4.0,7.0,7.0,Àhàn,ahn,language,Africa,7.44139,6.00896
ayer1245,22.0,4.0,7.0,7.0,Ayere,aye,language,Africa,7.52206,6.01979
rong1268,55.0,9.0,5.0,0.0,Ronga,rng,language,Africa,-26.7329,32.6167
ndzw1235,24.0,8.0,5.0,0.0,Ndzwani Comorian,wni,language,Africa,-12.2123,44.3709
sout2790,21.0,4.0,18.0,9.0,Southern Birifor,biv,language,Africa,9.2873,-2.72672
kuwa1246,16.0,4.0,10.0,0.0,Kuwaataay,cwt,language,Africa,12.48255,-16.74835
atti1239,23.0,1.0,9.0,6.0,Attié,ati,language,Africa,5.9977,-3.8209
ango1258,18.0,4.0,7.0,5.0,Angolar,aoa,language,Africa,0.11438,6.59486
east2652,42.0,6.0,10.0,0.0,Eastern Oromo,hae,language,Africa,8.67428,41.4395
uppe1455,19.0,4.0,5.0,0.0,Upper Guinea Crioulo,pov,language,Africa,13.2335066667,-15.33254
baka1273,15.0,4.0,13.0,0.0,Bakaka,bqz,language,Africa,4.79991,9.80402
bass1260,16.0,4.0,12.0,0.0,Bassossi,bsi,language,Africa,5.23655,9.52275
libe1240,20.0,4.0,7.0,5.0,Kru Pidgin English,lir,language,Africa,6.423,-10.5284
gagu1242,18.0,2.0,7.0,5.0,Gban,ggu,language,Africa,6.40859,-5.51851
eton1253,16.0,5.0,15.0,0.0,Eton-Mengisa,eto,language,Africa,4.21045,11.3935
reun1238,25.0,5.0,9.0,3.0,Réunion Creole French,rcf,language,Africa,-21.1131,55.5321
nucl1440,26.0,5.0,10.0,0.0,Masalit,mls,language,Africa,13.2733,22.1752
saot1239,16.0,3.0,7.0,6.0,Sãotomense,cri,language,Africa,0.28332,6.61935
nucl1696,33.0,7.0,18.0,0.0,Tangale,tan,language,Africa,9.75444,11.3228
suku1261,17.0,21.0,14.0,0.0,Sukuma,suk,language,Africa,-3.16082,32.8765
mori1278,17.0,4.0,8.0,1.0,Morisyen,mfe,language,Africa,-20.2613,57.5517
kitu1246,13.0,2.0,5.0,0.0,Kituba (Democratic Republic of Congo),ktu,language,Africa,-2.29601,17.1548
akas1242,15.0,5.0,19.0,10.0,Akaselem,aks,language,Africa,8.8858,1.37035
tuki1240,16.0,9.0,10.0,0.0,Tuki,bag,language,Africa,4.64348,11.5353
bumm1238,32.0,5.0,7.0,0.0,Bum,bmv,language,Africa,6.48655,10.418
gava1241,36.0,11.0,5.0,0.0,Gavar,gou,language,Africa,10.5603,13.8188
lang1322,12.0,4.0,10.0,0.0,Lango-Logire-Logir,lno,language,Africa,4.04948,33.0412
kwan1276,17.0,4.0,18.0,0.0,Kwanja,knp,language,Africa,6.30293,11.6931
mere1246,25.0,8.0,8.0,0.0,Merey,meq,language,Africa,10.7458,14.09
wand1278,33.0,12.0,5.0,0.0,Wandala,mfi,language,Africa,11.3169,13.8996
chon1287,28.0,12.0,5.0,0.0,Chonyi-Dzihana-Kauma,coh,language,Africa,-6.518,38.672
digo1243,29.0,12.0,5.0,0.0,Digo,dig,language,Africa,-4.62101,39.1752
giry1241,28.0,12.0,5.0,0.0,Giryama,nyf,language,Africa,-3.30638,39.6648
vame1236,28.0,10.0,5.0,0.0,Vame,mlr,language,Africa,10.9481,14.2131
mmaa1238,12.0,11.0,9.0,0.0,Mmaala,mmu,language,Africa,4.52188,11.0599
mpad1242,25.0,5.0,6.0,0.0,Mpade,mpi,language,Africa,12.561391,14.446893
ncan1245,13.0,4.0,12.0,6.0,Ncane-Mungong,ncr,language,Africa,6.50696,10.5312
mfum1238,39.0,35.0,10.0,0.0,Southern Mfumte,nfu,language,Africa,6.6,10.936386
njye1238,17.0,3.0,20.0,0.0,Njyem,njy,language,Africa,2.30483,14.1175
buam1238,14.0,3.0,5.0,3.0,Buamu,box,language,Africa,11.1687,-3.50303
kwam1250,22.0,6.0,10.0,0.0,Kwami,ktf,language,Africa,-1.53712,27.4633
guro1248,23.0,3.0,18.0,10.0,Guro,goa,language,Africa,7.34954,-6.31154
kabu1256,17.0,4.0,7.0,0.0,Kabuverdianu,kea,language,Africa,15.0586,-23.6148
boun1243,22.0,5.0,9.0,8.0,Bouna Kulango,nku,language,Africa,8.46011,-2.74627
tsam1247,50.0,6.0,10.0,0.0,Tsamai,tsb,language,Africa,5.3097,36.9139
cent2194,34.0,2.0,3.0,0.0,Central Moroccan Berber,tzm,language,Africa,32.7415,-2.40872
siwi1239,23.0,3.0,12.0,0.0,Siwi,siz,language,Africa,29.200415,25.519627
ndam1239,16.0,3.0,5.0,0.0,Ndamba,ndj,language,Africa,-8.40485,36.0271
bare1279,21.0,7.0,10.0,0.0,Barain,bva,language,Africa,10.970124,17.911727
abar1238,20.0,4.0,8.0,0.0,Mungbam,mij,language,Africa,6.5805,10.2267
mund1328,18.0,4.0,12.0,0.0,Mundabli-Mufu,boe,language,Africa,6.59969,10.2704
mbuu1238,23.0,3.0,10.0,0.0,Ajumbu,muc,language,Africa,6.53792,10.2556
kosh1246,19.0,4.0,11.0,0.0,Koshin,kid,language,Africa,6.5817,10.299
fang1248,18.0,5.0,10.0,0.0,Fang (Cameroon),fak,language,Africa,6.54384,10.319
kura1250,15.0,11.0,14.0,14.0,Kuranko,knk,language,Africa,9.49325,-10.6122
nort3047,23.0,6.0,3.0,0.0,North Giziga,gis,language,Africa,10.6755,14.219
mokp1239,14.0,8.0,7.0,0.0,Mokpwe,bri,language,Africa,4.24178,9.23887
siam1242,18.0,4.0,10.0,4.0,Siamou,sif,language,Africa,10.998,-4.92143
tigo1236,54.0,45.0,12.0,0.0,Tigon Mbembe,nza,language,Africa,6.983995,10.70849
orma1241,20.0,3.0,10.0,0.0,Orma,orc,language,Africa,-1.79489,39.60749
piny1238,33.0,9.0,19.0,0.0,Pinyin,pny,language,Africa,5.7991,10.0682
reel1238,15.0,5.0,40.0,0.0,Reel,atu,language,Africa,6.32234,30.49451
wuzl1236,26.0,8.0,5.0,0.0,Wuzlam,udl,language,Africa,10.955,14.1378
lese1243,27.0,2.0,10.0,0.0,Lese,les,language,Africa,1.3,29.3
gwen1239,20.0,4.0,5.0,0.0,Gweno,gwe,language,Africa,-3.68407,37.6827
sumb1240,18.0,2.0,10.0,0.0,Sumbwa,suw,language,Africa,-3.47335,31.9457
zinz1238,17.0,3.0,10.0,0.0,Zinza,zin,language,Africa,-2.64132,32.1755
meru1245,13.0,4.0,10.0,0.0,Meru,mer,language,Africa,0.26484,37.7396
kahe1238,18.0,4.0,10.0,0.0,Kahe,hka,language,Africa,-3.51412,37.5759
hang1260,20.0,3.0,10.0,0.0,Hangaza,han,language,Africa,-2.52347,30.7074
moch1256,17.0,3.0,5.0,0.0,Mochi,old,language,Africa,-3.33743,37.3357
suba1252,19.0,4.0,14.0,0.0,Suba-Simbiti,ssc,language,Africa,-1.103296,34.268
kway1241,14.0,3.0,10.0,0.0,Kwaya,kya,language,Africa,-1.80737,33.71
wawa1246,18.0,12.0,16.0,0.0,Wawa,www,language,Africa,6.68974,11.7802
tuni1251,16.0,8.0,8.0,5.0,Tunia,tug,language,Africa,9.42506,18.2059
bafa1249,15.0,11.0,20.0,10.0,Bafanji,bfj,language,Africa,5.84612,10.4518
burj1242,23.0,3.0,10.0,0.0,Burji,bji,language,Africa,4.44624,38.4646
anii1245,18.0,5.0,11.0,0.0,Anii,blo,language,Africa,9.11127,1.60169
fipa1238,16.0,4.0,14.0,0.0,Fipa,fip,language,Africa,-7.88963,31.3442
nawu1242,23.0,6.0,9.0,0.0,Nawuri,naw,language,Africa,8.45116,0.04947
anfi1235,34.0,4.0,10.0,0.0,Anfillo,myo,language,Africa,8.568,34.647
ntom1248,12.0,11.0,7.0,0.0,Ntomba,nto,language,Africa,-1.99062,18.265
tumt1243,25.0,14.0,14.0,0.0,Tumtum,tbr,language,Africa,10.6378,30.4128
iyiv1238,37.0,16.0,7.0,0.0,Iyive,uiv,language,Africa,6.50437,9.53302
bata1293,13.0,3.0,8.0,0.0,Batak Karo,btx,language,Papunesia,2.12787,98.2517
sout2918,13.0,4.0,6.0,0.0,Southern Sama,ssb,language,Papunesia,4.755836,119.483887
kima1244,15.0,3.0,5.0,0.0,Kimaragang,kqr,language,Papunesia,6.61982,116.96
bela1260,15.0,4.0,6.0,0.0,Lemeting,beg,language,Papunesia,4.96207,114.933
mokl1243,15.0,4.0,27.0,0.0,Moklen,mkm,language,Eurasia,8.16761,98.3176
nias1242,17.0,2.0,6.0,0.0,Nias,nia,language,Papunesia,0.90691,97.4961
buol1237,14.0,3.0,6.0,0.0,Buol,blf,language,Papunesia,0.97727,121.519
maka1311,14.0,4.0,5.0,0.0,Makasar,mak,language,Papunesia,-5.65551,119.838
mori1268,12.0,10.0,5.0,0.0,Mori Bawah,xmz,language,Papunesia,-2.56016,121.37
kamb1299,11.0,8.0,10.0,0.0,Kambera,xbr,language,Papunesia,-9.88447,120.235
leti1246,8.0,2.0,12.0,0.0,Leti (Indonesia),lti,language,Papunesia,-8.19808,127.674
ambo1250,14.0,4.0,5.0,0.0,Ambonese Malay,abs,language,Papunesia,-3.71342,128.184
band1353,14.0,4.0,5.0,0.0,Banda Malay,bpq,language,Papunesia,-4.55565,129.905
mala1481,15.0,4.0,6.0,0.0,Manado Malay,xmm,language,Papunesia,1.48099,124.843
kupa1239,15.0,4.0,6.0,0.0,Kupang Malay,mkn,language,Papunesia,-10.2526,123.63
lara1260,15.0,4.0,6.0,0.0,Larantuka Malay,lrt,language,Papunesia,-8.4746,122.7619
nort2828,17.0,4.0,6.0,0.0,North Moluccan Malay,max,language,Papunesia,-0.86437,128.323
nucl1460,23.0,4.0,8.0,0.0,Madurese,mad,language,Papunesia,-7.0,113.0
cebu1242,15.0,3.0,3.0,0.0,Cebuano,ceb,language,Papunesia,8.38799,124.367
bali1278,14.0,4.0,6.0,0.0,Balinese,ban,language,Papunesia,-8.35714,115.075
bugi1244,15.0,4.0,6.0,0.0,Buginese,bug,language,Papunesia,-4.47,119.977
cent2087,19.0,4.0,5.0,0.0,Coastal-Naga Bikol,bcl,language,Papunesia,13.7574,123.403
hili1240,17.0,3.0,5.0,0.0,Hiligaynon,hil,language,Papunesia,10.4018,122.974
pamp1243,14.0,3.0,5.0,0.0,Pampanga,pam,language,Papunesia,14.9603,120.502
mina1268,19.0,4.0,10.0,0.0,Minangkabau,min,language,Papunesia,-0.896,100.44
pang1290,13.0,3.0,5.0,0.0,Pangasinan,pag,language,Papunesia,15.9377,120.365
teng1272,11.0,9.0,22.0,0.0,Tengger,tes,language,Papunesia,-7.89069,113.037
anga1288,30.0,8.0,6.0,0.0,Angami Naga,njm,language,Eurasia,25.6841,93.8668
apat1240,18.0,6.0,11.0,2.0,Apatani,apt,language,Eurasia,27.1933,93.7284
assa1263,19.0,3.0,8.0,7.0,Assamese,asm,language,Eurasia,26.0876,91.2932
awad1243,31.0,6.0,8.0,0.0,Awadhi,awa,language,Eurasia,27.5907,82.4663
bada1257,20.0,5.0,13.0,0.0,Badaga,bfq,language,Eurasia,11.3094,76.5974
balt1258,32.0,3.0,18.0,0.0,Balti,bft,language,Eurasia,34.4491,77.2859
lamb1269,20.0,4.0,10.0,0.0,Lambadi,lmn,language,Eurasia,16.5734,76.9717
bhil1251,31.0,4.0,23.0,4.0,Bhili,bhb,language,Eurasia,20.85,73.9592
bund1253,31.0,7.0,12.0,5.0,Bundeli,bns,language,Eurasia,24.8982,78.9542
chau1259,30.0,4.0,8.0,0.0,Chaudangsi,cdn,language,Eurasia,29.7033,80.4832
chok1243,29.0,5.0,5.0,0.0,Chokri Naga,nri,language,Eurasia,25.5636,94.2887
darm1243,29.0,5.0,8.0,0.0,Darma,drd,language,Eurasia,29.8629,80.5439
gata1239,18.0,6.0,11.0,3.0,Gata',gaq,language,Eurasia,18.6076,82.984
gade1236,28.0,3.0,10.0,9.0,Gade Lohar,gda,language,Eurasia,25.8583,78.2187
galo1242,13.0,4.0,12.0,0.0,Galo,adl,language,Eurasia,27.9805586,94.6884956
guja1252,30.0,5.0,18.0,7.0,Gujarati,guj,language,Eurasia,22.687,71.0962
bodo1267,18.0,3.0,14.0,5.0,Bodo Gadaba,gbj,language,Eurasia,18.3857,82.771
halb1244,26.0,3.0,13.0,0.0,Halbi,hlb,language,Eurasia,20.3081,81.3742
hooo1248,18.0,6.0,15.0,4.0,Ho,hoc,language,Eurasia,23.9596,87.1188
irul1243,25.0,6.0,21.0,0.0,Irula of the Nilgiri,iru,language,Eurasia,12.70645,79.95209
jaun1243,29.0,5.0,10.0,7.0,Jaunsari,jns,language,Eurasia,30.5587,77.9084
kang1280,22.0,6.0,13.0,0.0,Kangri,xnr,language,Eurasia,31.915,76.366
nucl1305,31.0,5.0,11.0,0.0,Kannada,kan,language,Eurasia,13.5878,76.1198
saur1248,28.0,4.0,10.0,0.0,Saurashtra,saz,language,Eurasia,9.99172,77.9427
karb1241,25.0,3.0,11.0,0.0,Hills Karbi,mjw,language,Eurasia,25.7317,93.0462
jenn1240,21.0,5.0,7.0,0.0,Jennu Kurumba,xuj,language,Eurasia,11.5041,76.5767
khez1235,33.0,9.0,8.0,0.0,Khezha Naga,nkh,language,Eurasia,25.7078,94.3114
koda1255,21.0,6.0,25.0,0.0,Kodava,kfa,language,Eurasia,12.2443,75.9161
nort2699,18.0,3.0,13.0,0.0,Northwestern Kolami,kfb,language,Eurasia,20.1022,78.4934
kond1295,19.0,4.0,10.0,10.0,Konda-Dora,kfc,language,Eurasia,18.26754,82.93402
mudh1235,15.0,4.0,6.0,6.0,Mudhili Gadaba,gau,language,Eurasia,18.276,83.378
korr1238,16.0,5.0,13.0,0.0,Korra Koraga,kfd,language,Eurasia,12.9163,75.2
kork1243,23.0,3.0,6.0,5.0,Korku,kfq,language,Eurasia,21.8358,77.5541
kuii1252,15.0,5.0,10.0,9.0,Kui (India),kxu,language,Eurasia,19.2043,83.5859
kuma1273,27.0,4.0,11.0,0.0,Kumaoni,kfy,language,Eurasia,29.5622,80.0171
lepc1244,22.0,4.0,10.0,0.0,Lepcha,lep,language,Eurasia,27.0869,88.5726
loth1237,27.0,8.0,8.0,0.0,Lotha Naga,njh,language,Eurasia,26.01396,94.04355
lush1249,27.0,6.0,6.0,0.0,Mizo,lus,language,Eurasia,22.6138,92.6247
mait1250,29.0,5.0,8.0,0.0,Maithili,mai,language,Eurasia,26.3817,86.2211
mala1464,24.0,6.0,13.0,0.0,Malayalam,mal,language,Eurasia,9.59208,76.7651
saur1249,20.0,4.0,10.0,0.0,Sauria Paharia,mjt,language,Eurasia,24.8124,87.6432
maon1238,18.0,2.0,6.0,0.0,Mao Naga,nbi,language,Eurasia,25.3836,94.0035
mara1378,36.0,6.0,13.0,0.0,Marathi,mar,language,Eurasia,17.9344,76.6665
miju1243,30.0,4.0,13.0,3.0,Kman,mxj,language,Eurasia,28.4732,97.0444
moyo1238,20.0,1.0,13.0,3.0,Moyon,nmo,language,Eurasia,24.4793,94.3421
cent1990,12.0,4.0,19.0,0.0,Central Nicobarese,ncb,language,Eurasia,7.94812,93.3921
pott1240,17.0,5.0,10.0,2.0,Pottangi Ollar Gadaba,gdb,language,Eurasia,18.5968,82.7586
oriy1255,27.0,4.0,6.0,6.0,Odia,ory,language,Eurasia,21.0,85.0
pait1244,17.0,2.0,6.0,0.0,Paite Chin,pck,language,Eurasia,24.0381,93.6136
duru1236,17.0,4.0,10.0,0.0,Duruwa,pci,language,Eurasia,19.0534,82.4881
patt1248,31.0,7.0,6.0,0.0,Pattani,lae,language,Eurasia,32.6963,76.5966
peng1244,18.0,4.0,10.0,0.0,Pengo,peg,language,Eurasia,19.3435,83.6552
sans1269,32.0,5.0,8.0,0.0,Sanskrit,san,language,Eurasia,20.0,77.0
sant1410,31.0,4.0,5.0,6.0,Santali,sat,language,Eurasia,25.0317,87.8185
sumi1235,27.0,8.0,11.0,0.0,Sumi Naga,nsm,language,Eurasia,25.9996,94.4235
shin1264,31.0,4.0,13.0,0.0,Shina,scl,language,Eurasia,34.6515,75.287
tang1336,24.0,3.0,13.0,0.0,East-Central Tangkhul Naga,nmf,language,Eurasia,25.0489,94.3567
tase1235,20.0,3.0,6.0,0.0,Pangwa Naga,nst,language,Eurasia,27.2572,96.3855
thad1238,20.0,3.0,8.0,0.0,Thado Chin,tcz,language,Eurasia,24.096,93.722
toda1252,35.0,3.0,15.0,0.0,Toda,tcx,language,Eurasia,11.4184,77.0168
kokb1239,21.0,4.0,9.0,0.0,Kok Borok,trp,language,Eurasia,23.1916,91.4673
ural1274,22.0,4.0,20.0,0.0,Urali of Idukki,url,language,Eurasia,10.8519,76.8007
urdu1245,32.0,3.0,9.0,10.0,Urdu,urd,language,Eurasia,25.0,67.0
vaag1238,18.0,5.0,11.0,3.0,Vaagri Booli,vaa,language,Eurasia,12.215,79.5335
ravu1237,17.0,6.0,16.0,0.0,Ravula,yea,language,Eurasia,12.3231,75.6265
yeru1240,17.0,3.0,11.0,7.0,Yerukula,yeu,language,Eurasia,17.3702,81.9748
acha1250,17.0,2.0,10.0,0.0,Achagua,aca,language,South America,4.38649,-72.2005
araw1276,14.0,2.0,5.0,0.0,Lokono,arw,language,South America,5.64295,-56.9243
ajyi1238,16.0,4.0,6.0,0.0,Ajyíninka Apurucayali,cpc,language,South America,-9.82364,-74.61947
ashe1272,14.0,4.0,10.0,0.0,Ashéninka Perené,prq,language,South America,-10.9777,-74.9153
pich1237,17.0,5.0,8.0,0.0,Pichis Ashéninka,cpu,language,South America,-10.47249,-74.60281
ucay1237,19.0,5.0,8.0,0.0,Ucayali-Yurúa Ashéninka,cpb,language,South America,-9.49424,-73.1836
bare1276,15.0,4.0,4.0,0.0,Baré,bae,language,South America,1.91649,-66.828
cabi1241,10.0,2.0,5.0,0.0,Cabiyarí,cbb,language,South America,0.16101,-71.0622
caqu1242,14.0,5.0,8.0,0.0,Caquinte,cot,language,South America,-11.4812,-73.4451
curr1243,21.0,4.0,4.0,0.0,Curripaco,kpc,language,South America,0.69618,-67.5028
enaw1238,10.0,3.0,8.0,4.0,Enawené-Nawé,unk,language,South America,-12.4302,-58.9802
inap1243,10.0,3.0,12.0,6.0,Modern Iñapari,,dialect,South America,-12.4653,-69.3083
guan1270,11.0,2.0,5.0,5.0,Kinikinao,gqn,dialect,South America,-19.1667,-54.0333
mach1268,11.0,2.0,5.0,0.0,Machinere,mpd,language,South America,-10.661655,-70.208108
mach1267,14.0,4.0,9.0,0.0,Machiguenga,mcb,language,South America,-12.1291,-72.5017
mehi1240,11.0,2.0,5.0,5.0,Mehináku,mmh,language,South America,-12.5364,-53.521
nant1250,14.0,4.0,9.0,0.0,Nanti,cox,language,South America,-12.1018,-72.3507
noma1263,12.0,4.0,9.0,0.0,Nomatsiguenga,not,language,South America,-11.5349,-74.4371
pali1279,12.0,2.0,5.0,5.0,Palikúr,plu,language,South America,3.63993,-51.6246
para1316,10.0,3.0,12.0,0.0,Paraujano,pbg,language,South America,10.8427,-71.8399
pare1272,13.0,2.0,4.0,0.0,Parecís,pab,language,South America,-14.5929,-57.4059
piap1246,13.0,2.0,4.0,0.0,Piapoco,pio,language,South America,4.37718,-68.5953
tari1256,17.0,6.0,10.0,5.0,Tariana,tae,language,South America,0.440205,-68.9042
tere1279,11.0,2.0,10.0,0.0,Terena-Kinikinao-Chane,ter,language,South America,-20.6614,-56.0329
guar1293,14.0,3.0,8.0,0.0,Baniva de Maroa,gae,language,South America,1.80835,-66.922505
waur1244,14.0,2.0,5.0,5.0,Waurá,wau,language,South America,-13.296,-53.6971
yavi1244,14.0,3.0,4.0,0.0,Yavitero-Pareni,yvt,language,South America,2.924844,-67.438886
yawa1261,14.0,3.0,4.0,0.0,Yawalapití,yaw,language,South America,-12.5104,-53.4236
baur1253,12.0,2.0,4.0,0.0,Baure,brg,language,South America,-13.61,-63.68
deni1241,16.0,2.0,4.0,0.0,Deni,dny,language,South America,-6.74962,-67.5029
culi1244,15.0,2.0,4.0,0.0,Culina,cul,language,South America,-8.55268,-70.6648
paum1247,20.0,2.0,6.0,0.0,Paumari,pad,language,South America,-5.78403,-64.2803
